match_id,date,league,season,home,away,minute,score_home,score_away,current_total_goals,GOAL_FT,p,target,success,GOALS_REMAINING_2PLUS,HOME_GOAL_FT,AWAY_GOAL_FT
16245,2021-11-06 16:00:00,RFPL,2021/22,PFC Sochi,CSKA Moscow,40,3,0,3,,0.6835854588644223,HOME_GOAL_FT,1,,1.0,
16248,2021-11-19 16:00:00,RFPL,2021/22,Zenit St. Petersburg,Nizhny Novgorod,40,2,1,3,,0.7435161226045287,HOME_GOAL_FT,1,,1.0,
16253,2021-11-21 13:30:00,RFPL,2021/22,Dinamo Moscow,Arsenal Tula,40,4,0,4,,0.6484058785044075,HOME_GOAL_FT,1,,1.0,
16255,2021-11-21 16:00:00,RFPL,2021/22,PFC Sochi,Rubin Kazan,40,1,1,2,,0.6616911367149981,HOME_GOAL_FT,0,,0.0,
16257,2021-11-27 13:30:00,RFPL,2021/22,FK Akhmat,FC Rostov,40,1,0,1,,0.6581042996795196,HOME_GOAL_FT,1,,1.0,
16266,2021-12-04 11:00:00,RFPL,2021/22,Krylya Sovetov Samara,CSKA Moscow,40,0,0,0,,0.6568048973768407,HOME_GOAL_FT,0,,0.0,
16267,2021-12-05 13:30:00,RFPL,2021/22,Dinamo Moscow,FC Ufa,40,1,0,1,,0.6562653057002236,HOME_GOAL_FT,1,,1.0,
16274,2021-12-11 11:00:00,RFPL,2021/22,Krylya Sovetov Samara,Rubin Kazan,40,0,0,0,,0.7064727601164478,HOME_GOAL_FT,1,,1.0,
16278,2021-12-12 13:30:00,RFPL,2021/22,FK Akhmat,Khimki,40,1,0,1,,0.7318981968427217,HOME_GOAL_FT,1,,1.0,
16377,2021-08-14 11:30:00,EPL,2021/22,Manchester United,Leeds,40,1,0,1,,0.6267672616487457,HOME_GOAL_FT,1,,1.0,
16378,2021-08-14 14:00:00,EPL,2021/22,Burnley,Brighton,40,1,0,1,,0.6578265687659877,HOME_GOAL_FT,0,,0.0,
16379,2021-08-14 14:00:00,EPL,2021/22,Chelsea,Crystal Palace,40,2,0,2,,0.6619300677583805,HOME_GOAL_FT,1,,1.0,
16382,2021-08-14 14:00:00,EPL,2021/22,Watford,Aston Villa,40,1,0,1,,0.6487009073574243,HOME_GOAL_FT,1,,1.0,
16386,2021-08-21 11:30:00,EPL,2021/22,Liverpool,Burnley,40,1,0,1,,0.6370739541348235,HOME_GOAL_FT,1,,1.0,
16396,2021-08-28 11:30:00,EPL,2021/22,Manchester City,Arsenal,40,2,0,2,,0.6275960647549417,HOME_GOAL_FT,1,,1.0,
16401,2021-08-28 14:00:00,EPL,2021/22,West Ham,Crystal Palace,40,1,0,1,,0.6635997994566306,HOME_GOAL_FT,1,,1.0,
16406,2021-09-11 11:30:00,EPL,2021/22,Crystal Palace,Tottenham,41,0,0,0,,0.6771748599679857,HOME_GOAL_FT,1,,1.0,
16410,2021-09-11 14:00:00,EPL,2021/22,Manchester United,Newcastle United,40,0,0,0,,0.6629472019783724,HOME_GOAL_FT,1,,1.0,
16420,2021-09-18 14:00:00,EPL,2021/22,Liverpool,Crystal Palace,40,0,0,0,,0.7042750322651725,HOME_GOAL_FT,1,,1.0,
16423,2021-09-19 13:00:00,EPL,2021/22,Brighton,Leicester,40,1,0,1,,0.6434051768598517,HOME_GOAL_FT,1,,1.0,
16430,2021-09-25 14:00:00,EPL,2021/22,Leicester,Burnley,40,1,1,2,,0.6551190324811121,HOME_GOAL_FT,1,,1.0,
16438,2021-10-02 14:00:00,EPL,2021/22,Chelsea,Southampton,40,1,0,1,,0.6587730789143691,HOME_GOAL_FT,1,,1.0,
16440,2021-10-02 14:00:00,EPL,2021/22,Leeds,Watford,40,1,0,1,,0.6634293542883855,HOME_GOAL_FT,0,,0.0,
16445,2021-10-02 14:00:00,EPL,2021/22,Wolverhampton Wanderers,Newcastle United,40,1,1,2,,0.640799444855985,HOME_GOAL_FT,1,,1.0,
16451,2021-10-16 14:00:00,EPL,2021/22,Manchester City,Burnley,40,1,0,1,,0.654821870331681,HOME_GOAL_FT,1,,1.0,
16454,2021-10-16 14:00:00,EPL,2021/22,Southampton,Leeds,40,0,0,0,,0.6794975173858987,HOME_GOAL_FT,1,,1.0,
16456,2021-10-22 19:00:00,EPL,2021/22,Arsenal,Aston Villa,40,1,0,1,,0.7275831882394015,HOME_GOAL_FT,1,,1.0,
16457,2021-10-24 13:00:00,EPL,2021/22,Brentford,Leicester,40,0,1,1,,0.6740662913653016,HOME_GOAL_FT,1,,1.0,
16459,2021-10-23 11:30:00,EPL,2021/22,Chelsea,Norwich,40,2,0,2,,0.6464414110611431,HOME_GOAL_FT,1,,1.0,
16461,2021-10-23 14:00:00,EPL,2021/22,Everton,Watford,40,1,1,2,,0.6277109444936649,HOME_GOAL_FT,1,,1.0,
16464,2021-10-23 14:00:00,EPL,2021/22,Southampton,Burnley,40,1,1,2,,0.6604285744151577,HOME_GOAL_FT,1,,1.0,
16467,2021-10-30 14:00:00,EPL,2021/22,Burnley,Brentford,40,3,0,3,,0.7148486850217872,HOME_GOAL_FT,0,,0.0,
16475,2021-11-01 20:00:00,EPL,2021/22,Wolverhampton Wanderers,Everton,40,2,0,2,,0.6440765232611085,HOME_GOAL_FT,0,,0.0,
16476,2021-11-07 14:00:00,EPL,2021/22,Arsenal,Watford,40,0,0,0,,0.6555430411487989,HOME_GOAL_FT,1,,1.0,
16477,2021-11-06 15:00:00,EPL,2021/22,Brentford,Norwich,40,0,2,2,,0.6420744630736663,HOME_GOAL_FT,1,,1.0,
16479,2021-11-06 15:00:00,EPL,2021/22,Chelsea,Burnley,40,1,0,1,,0.6766317949874104,HOME_GOAL_FT,0,,0.0,
16482,2021-11-07 14:00:00,EPL,2021/22,Leeds,Leicester,56,1,1,2,,0.6272973133946901,HOME_GOAL_FT,0,,0.0,
16489,2021-11-20 17:30:00,EPL,2021/22,Liverpool,Arsenal,40,1,0,1,,0.6831623302141049,HOME_GOAL_FT,1,,1.0,
16490,2021-11-21 14:00:00,EPL,2021/22,Manchester City,Everton,40,0,0,0,,0.650943153234075,HOME_GOAL_FT,1,,1.0,
16491,2021-11-20 15:00:00,EPL,2021/22,Newcastle United,Brentford,40,2,2,4,,0.6459741221450971,HOME_GOAL_FT,1,,1.0,
16494,2021-11-20 15:00:00,EPL,2021/22,Watford,Manchester United,40,1,0,1,,0.7022652865741479,HOME_GOAL_FT,1,,1.0,
16496,2021-11-27 12:30:00,EPL,2021/22,Arsenal,Newcastle United,40,0,0,0,,0.6518550049179301,HOME_GOAL_FT,1,,1.0,
16498,2021-11-27 17:30:00,EPL,2021/22,Brighton,Leeds,40,0,0,0,,0.6830505085543279,HOME_GOAL_FT,0,,0.0,
16500,2021-11-28 16:30:00,EPL,2021/22,Chelsea,Manchester United,40,0,0,0,,0.67595902115793,HOME_GOAL_FT,1,,1.0,
16503,2021-11-27 15:00:00,EPL,2021/22,Liverpool,Southampton,40,3,0,3,,0.719346557158852,HOME_GOAL_FT,1,,1.0,
16504,2021-11-28 14:00:00,EPL,2021/22,Manchester City,West Ham,40,1,0,1,,0.709741953946105,HOME_GOAL_FT,1,,1.0,
16514,2021-12-01 19:30:00,EPL,2021/22,Southampton,Leicester,40,2,1,3,,0.651780593231845,HOME_GOAL_FT,0,,0.0,
16519,2021-12-05 14:00:00,EPL,2021/22,Manchester United,Crystal Palace,40,0,0,0,,0.6386634022634308,HOME_GOAL_FT,1,,1.0,
16521,2021-12-04 15:00:00,EPL,2021/22,Southampton,Brighton,40,1,0,1,,0.629141859424266,HOME_GOAL_FT,0,,0.0,
16522,2021-12-05 14:00:00,EPL,2021/22,Tottenham,Norwich,40,1,0,1,,0.6388836457720714,HOME_GOAL_FT,1,,1.0,
16531,2021-12-12 16:30:00,EPL,2021/22,Crystal Palace,Everton,40,1,0,1,,0.6467285385940268,HOME_GOAL_FT,1,,1.0,
16757,2021-08-21 16:30:00,Serie_A,2021/22,Inter,Genoa,40,2,0,2,,0.6490611098447694,HOME_GOAL_FT,1,,1.0,
16758,2021-08-21 18:45:00,Serie_A,2021/22,Torino,Atalanta,40,0,1,1,,0.6360820510327898,HOME_GOAL_FT,1,,1.0,
16760,2021-08-22 16:30:00,Serie_A,2021/22,Bologna,Salernitana,40,0,0,0,,0.6403391336893683,HOME_GOAL_FT,1,,1.0,
16764,2021-08-23 16:30:00,Serie_A,2021/22,Cagliari,Spezia,40,0,1,1,,0.6383463413898506,HOME_GOAL_FT,1,,1.0,
16766,2021-08-27 16:30:00,Serie_A,2021/22,Udinese,Venezia,40,1,0,1,,0.6483441273371303,HOME_GOAL_FT,1,,1.0,
16772,2021-08-29 16:30:00,Serie_A,2021/22,Sassuolo,Sampdoria,42,0,0,0,,0.6382333860208756,HOME_GOAL_FT,0,,0.0,
16774,2021-08-29 18:45:00,Serie_A,2021/22,AC Milan,Cagliari,40,3,1,4,,0.6965519508997656,HOME_GOAL_FT,1,,1.0,
16777,2021-09-13 18:45:00,Serie_A,2021/22,Bologna,Verona,40,0,0,0,,0.6265744015327674,HOME_GOAL_FT,1,,1.0,
16780,2021-09-12 16:00:00,Serie_A,2021/22,AC Milan,Lazio,40,0,0,0,,0.627658860259277,HOME_GOAL_FT,1,,1.0,
16784,2021-09-12 13:00:00,Serie_A,2021/22,Spezia,Udinese,40,0,0,0,,0.6288156824974567,HOME_GOAL_FT,0,,0.0,
16785,2021-09-12 13:00:00,Serie_A,2021/22,Torino,Salernitana,44,1,0,1,,0.6311684130278512,HOME_GOAL_FT,1,,1.0,
16789,2021-09-18 16:00:00,Serie_A,2021/22,Inter,Bologna,44,3,0,3,,0.6279341097505042,HOME_GOAL_FT,1,,1.0,
16796,2021-09-21 18:45:00,Serie_A,2021/22,Atalanta,Sassuolo,40,2,0,2,,0.6715593385284531,HOME_GOAL_FT,0,,0.0,
16799,2021-09-21 18:45:00,Serie_A,2021/22,Fiorentina,Inter,40,1,0,1,,0.6604654600596273,HOME_GOAL_FT,0,,0.0,
16800,2021-09-22 18:45:00,Serie_A,2021/22,AC Milan,Venezia,40,0,0,0,,0.6494170786353314,HOME_GOAL_FT,1,,1.0,
16801,2021-09-23 18:45:00,Serie_A,2021/22,Roma,Udinese,40,1,0,1,,0.6797615177252948,HOME_GOAL_FT,0,,0.0,
16805,2021-09-23 16:30:00,Serie_A,2021/22,Torino,Lazio,41,0,0,0,,0.6316198372364451,HOME_GOAL_FT,1,,1.0,
16809,2021-09-26 10:30:00,Serie_A,2021/22,Juventus,Sampdoria,40,1,0,1,,0.6582916746930333,HOME_GOAL_FT,1,,1.0,
16815,2021-09-26 18:45:00,Serie_A,2021/22,Napoli,Cagliari,40,1,0,1,,0.6280237590113085,HOME_GOAL_FT,1,,1.0,
16838,2021-10-24 13:00:00,Serie_A,2021/22,Fiorentina,Cagliari,40,1,0,1,,0.7122437948021675,HOME_GOAL_FT,1,,1.0,
16839,2021-10-24 13:00:00,Serie_A,2021/22,Verona,Lazio,40,2,0,2,,0.749786765687747,HOME_GOAL_FT,1,,1.0,
16845,2021-10-22 16:30:00,Serie_A,2021/22,Torino,Genoa,40,2,0,2,,0.6497561886713193,HOME_GOAL_FT,1,,1.0,
16850,2021-10-26 18:45:00,Serie_A,2021/22,AC Milan,Torino,40,1,0,1,,0.6408506263087443,HOME_GOAL_FT,0,,0.0,
16851,2021-10-28 18:45:00,Serie_A,2021/22,Napoli,Bologna,40,2,0,2,,0.6789000797109518,HOME_GOAL_FT,1,,1.0,
16854,2021-10-27 16:30:00,Serie_A,2021/22,Udinese,Verona,40,1,0,1,,0.6686833946527271,HOME_GOAL_FT,0,,0.0,
16858,2021-10-31 14:00:00,Serie_A,2021/22,Fiorentina,Spezia,40,0,0,0,,0.7300791249272438,HOME_GOAL_FT,1,,1.0,
16859,2021-10-31 14:00:00,Serie_A,2021/22,Genoa,Venezia,40,0,0,0,,0.6286080189043531,HOME_GOAL_FT,0,,0.0,
16861,2021-10-31 11:30:00,Serie_A,2021/22,Inter,Udinese,40,0,0,0,,0.642051360998099,HOME_GOAL_FT,1,,1.0,
16869,2021-11-07 17:00:00,Serie_A,2021/22,Lazio,Salernitana,40,2,0,2,,0.6786372179678803,HOME_GOAL_FT,1,,1.0,
16876,2021-11-20 14:00:00,Serie_A,2021/22,Atalanta,Spezia,40,3,1,4,,0.6729323012177127,HOME_GOAL_FT,1,,1.0,
16877,2021-11-21 14:00:00,Serie_A,2021/22,Bologna,Venezia,40,0,0,0,,0.6406803860981649,HOME_GOAL_FT,0,,0.0,
16881,2021-11-21 17:00:00,Serie_A,2021/22,Inter,Napoli,40,1,1,2,,0.6694067794242133,HOME_GOAL_FT,1,,1.0,
16884,2021-11-21 11:30:00,Serie_A,2021/22,Sassuolo,Cagliari,40,1,1,2,,0.6889173554551552,HOME_GOAL_FT,1,,1.0,
16886,2021-11-26 19:45:00,Serie_A,2021/22,Cagliari,Salernitana,44,0,0,0,,0.6307070806538494,HOME_GOAL_FT,1,,1.0,
16890,2021-11-28 19:45:00,Serie_A,2021/22,Napoli,Lazio,40,3,0,3,,0.6307668830937074,HOME_GOAL_FT,1,,1.0,
16898,2021-11-30 17:30:00,Serie_A,2021/22,Fiorentina,Sampdoria,40,2,1,3,,0.6683284914427323,HOME_GOAL_FT,1,,1.0,
16901,2021-12-01 17:30:00,Serie_A,2021/22,Inter,Spezia,40,1,0,1,,0.6613661377515251,HOME_GOAL_FT,0,,0.0,
16902,2021-12-02 19:45:00,Serie_A,2021/22,Lazio,Udinese,40,1,2,3,,0.6412430715757951,HOME_GOAL_FT,1,,1.0,
16905,2021-12-02 17:30:00,Serie_A,2021/22,Torino,Empoli,40,2,1,3,,0.6392639318449189,HOME_GOAL_FT,0,,0.0,
16909,2021-12-05 19:45:00,Serie_A,2021/22,Juventus,Genoa,40,1,0,1,,0.7364770959217886,HOME_GOAL_FT,1,,1.0,
16910,2021-12-04 14:00:00,Serie_A,2021/22,AC Milan,Salernitana,40,2,0,2,,0.6833007326142008,HOME_GOAL_FT,0,,0.0,
16915,2021-12-05 14:00:00,Serie_A,2021/22,Venezia,Verona,40,3,0,3,,0.6365376792283779,HOME_GOAL_FT,0,,0.0,
16919,2021-12-12 19:45:00,Serie_A,2021/22,Inter,Cagliari,40,1,0,1,,0.6257058390373015,HOME_GOAL_FT,1,,1.0,
16922,2021-12-12 17:00:00,Serie_A,2021/22,Sassuolo,Lazio,40,0,1,1,,0.6502460557526143,HOME_GOAL_FT,1,,1.0,
16924,2021-12-11 19:45:00,Serie_A,2021/22,Udinese,AC Milan,40,1,0,1,,0.646864213162007,HOME_GOAL_FT,0,,0.0,
17142,2021-08-15 18:00:00,La_liga,2021/22,Barcelona,Real Sociedad,40,1,0,1,,0.6551851409490177,HOME_GOAL_FT,1,,1.0,
17143,2021-08-15 20:15:00,La_liga,2021/22,Sevilla,Rayo Vallecano,40,1,0,1,,0.6581369170485292,HOME_GOAL_FT,1,,1.0,
17144,2021-08-16 18:00:00,La_liga,2021/22,Villarreal,Granada,40,0,0,0,,0.6379628150080369,HOME_GOAL_FT,0,,0.0,
17146,2021-08-20 19:00:00,La_liga,2021/22,Real Betis,Cadiz,45,1,1,2,,0.6327839462875197,HOME_GOAL_FT,0,,0.0,
17155,2021-08-23 20:00:00,La_liga,2021/22,Osasuna,Celta Vigo,40,0,0,0,,0.6467662980560528,HOME_GOAL_FT,0,,0.0,
17164,2021-08-29 17:30:00,La_liga,2021/22,Rayo Vallecano,Granada,40,2,0,2,,0.6702126204894496,HOME_GOAL_FT,1,,1.0,
17165,2021-08-29 20:00:00,La_liga,2021/22,Atletico Madrid,Villarreal,40,0,0,0,,0.6924263044134015,HOME_GOAL_FT,1,,1.0,
17166,2021-09-11 19:00:00,La_liga,2021/22,Athletic Club,Mallorca,40,0,0,0,,0.6700472470467943,HOME_GOAL_FT,1,,1.0,
17179,2021-09-19 16:30:00,La_liga,2021/22,Real Betis,Espanyol,40,1,1,2,,0.6282159771670306,HOME_GOAL_FT,1,,1.0,
17190,2021-09-22 20:00:00,La_liga,2021/22,Real Madrid,Mallorca,40,3,1,4,,0.6350838314169671,HOME_GOAL_FT,1,,1.0,
17196,2021-09-26 14:15:00,La_liga,2021/22,Barcelona,Levante,40,2,0,2,,0.6929439329514995,HOME_GOAL_FT,1,,1.0,
17198,2021-09-26 16:30:00,La_liga,2021/22,Rayo Vallecano,Cadiz,40,1,1,2,,0.6313889231435784,HOME_GOAL_FT,1,,1.0,
17200,2021-09-25 16:30:00,La_liga,2021/22,Sevilla,Espanyol,40,1,0,1,,0.6429312472050482,HOME_GOAL_FT,1,,1.0,
17203,2021-09-26 12:00:00,La_liga,2021/22,Mallorca,Osasuna,48,2,1,3,,0.6594335340543765,HOME_GOAL_FT,0,,0.0,
17211,2021-10-01 19:00:00,La_liga,2021/22,Athletic Club,Alaves,40,0,0,0,,0.6506388744831617,HOME_GOAL_FT,1,,1.0,
17220,2021-10-18 19:00:00,La_liga,2021/22,Espanyol,Cadiz,45,1,0,1,,0.6473343012375419,HOME_GOAL_FT,1,,1.0,
17222,2021-12-01 20:00:00,La_liga,2021/22,Real Madrid,Athletic Club,40,1,0,1,,0.7027741135469887,HOME_GOAL_FT,0,,0.0,
17231,2021-10-23 14:15:00,La_liga,2021/22,Cadiz,Alaves,40,0,1,1,,0.6513762593774481,HOME_GOAL_FT,0,,0.0,
17234,2021-10-24 14:15:00,La_liga,2021/22,Barcelona,Real Madrid,40,0,1,1,,0.6283884612552456,HOME_GOAL_FT,1,,1.0,
17237,2021-10-27 19:30:00,La_liga,2021/22,Real Madrid,Osasuna,40,0,0,0,,0.6493982722367135,HOME_GOAL_FT,0,,0.0,
17239,2021-10-26 17:00:00,La_liga,2021/22,Alaves,Elche,46,1,0,1,,0.6252280657759323,HOME_GOAL_FT,0,,0.0,
17245,2021-10-27 17:00:00,La_liga,2021/22,Mallorca,Sevilla,48,1,0,1,,0.6305790970181921,HOME_GOAL_FT,0,,0.0,
17251,2021-10-31 15:15:00,La_liga,2021/22,Atletico Madrid,Real Betis,40,1,0,1,,0.6781872604940002,HOME_GOAL_FT,1,,1.0,
17254,2021-10-31 13:00:00,La_liga,2021/22,Cadiz,Mallorca,40,0,1,1,,0.6301378227127952,HOME_GOAL_FT,1,,1.0,
17263,2021-11-06 20:00:00,La_liga,2021/22,Real Madrid,Rayo Vallecano,40,2,0,2,,0.6367887854866643,HOME_GOAL_FT,0,,0.0,
17267,2021-11-20 20:00:00,La_liga,2021/22,Barcelona,Espanyol,40,0,0,0,,0.666418183301579,HOME_GOAL_FT,1,,1.0,
17271,2021-11-19 20:00:00,La_liga,2021/22,Levante,Athletic Club,40,0,0,0,,0.6285134158392628,HOME_GOAL_FT,0,,0.0,
17274,2021-11-22 20:00:00,La_liga,2021/22,Rayo Vallecano,Mallorca,40,2,0,2,,0.6388400619322192,HOME_GOAL_FT,1,,1.0,
17278,2021-11-28 13:00:00,La_liga,2021/22,Real Betis,Levante,40,0,1,1,,0.6300667263071882,HOME_GOAL_FT,1,,1.0,
17282,2021-11-29 20:00:00,La_liga,2021/22,Osasuna,Elche,40,1,1,2,,0.6300942829398486,HOME_GOAL_FT,0,,0.0,
17297,2021-12-11 20:00:00,La_liga,2021/22,Athletic Club,Sevilla,40,0,1,1,,0.6615891955182378,HOME_GOAL_FT,0,,0.0,
17304,2021-12-11 17:30:00,La_liga,2021/22,Valencia,Elche,40,1,0,1,,0.6430516344638337,HOME_GOAL_FT,1,,1.0,
17519,2021-08-14 13:30:00,Bundesliga,2021/22,VfB Stuttgart,Greuther Fuerth,40,2,0,2,,0.696926299091063,HOME_GOAL_FT,1,,1.0,
17521,2021-08-14 13:30:00,Bundesliga,2021/22,Wolfsburg,Bochum,40,1,0,1,,0.7032327008089865,HOME_GOAL_FT,0,,0.0,
17522,2021-08-14 16:30:00,Bundesliga,2021/22,Borussia Dortmund,Eintracht Frankfurt,40,3,0,3,,0.6948994938818877,HOME_GOAL_FT,1,,1.0,
17525,2021-08-20 18:30:00,Bundesliga,2021/22,RasenBallsport Leipzig,VfB Stuttgart,40,1,0,1,,0.664934937603886,HOME_GOAL_FT,1,,1.0,
17526,2021-08-21 13:30:00,Bundesliga,2021/22,Greuther Fuerth,Arminia Bielefeld,49,1,1,2,,0.634134934215926,HOME_GOAL_FT,0,,0.0,
17530,2021-08-21 13:30:00,Bundesliga,2021/22,Eintracht Frankfurt,Augsburg,40,0,0,0,,0.657865070812362,HOME_GOAL_FT,0,,0.0,
17531,2021-08-21 16:30:00,Bundesliga,2021/22,Bayer Leverkusen,Borussia M.Gladbach,40,1,0,1,,0.6362051469266796,HOME_GOAL_FT,1,,1.0,
17533,2021-08-22 15:30:00,Bundesliga,2021/22,Bayern Munich,FC Cologne,42,0,0,0,,0.6271490756827787,HOME_GOAL_FT,1,,1.0,
17534,2021-08-27 18:30:00,Bundesliga,2021/22,Borussia Dortmund,Hoffenheim,40,0,0,0,,0.6829834805120266,HOME_GOAL_FT,1,,1.0,
17535,2021-08-28 13:30:00,Bundesliga,2021/22,FC Cologne,Bochum,40,0,0,0,,0.6918100666600223,HOME_GOAL_FT,1,,1.0,
17538,2021-08-28 13:30:00,Bundesliga,2021/22,Mainz 05,Greuther Fuerth,40,2,0,2,,0.6424501486104198,HOME_GOAL_FT,1,,1.0,
17540,2021-08-28 16:30:00,Bundesliga,2021/22,Bayern Munich,Hertha Berlin,40,2,0,2,,0.6338623855119583,HOME_GOAL_FT,1,,1.0,
17551,2021-09-12 17:30:00,Bundesliga,2021/22,Borussia M.Gladbach,Arminia Bielefeld,40,1,0,1,,0.6488403027963071,HOME_GOAL_FT,1,,1.0,
17556,2021-09-18 13:30:00,Bundesliga,2021/22,Bayern Munich,Bochum,40,3,0,3,,0.7373420438925202,HOME_GOAL_FT,1,,1.0,
17558,2021-09-19 13:30:00,Bundesliga,2021/22,VfB Stuttgart,Bayer Leverkusen,40,1,2,3,,0.636841250776839,HOME_GOAL_FT,0,,0.0,
17562,2021-09-25 13:30:00,Bundesliga,2021/22,Union Berlin,Arminia Bielefeld,40,0,0,0,,0.6545020360229431,HOME_GOAL_FT,1,,1.0,
17565,2021-09-25 13:30:00,Bundesliga,2021/22,RasenBallsport Leipzig,Hertha Berlin,40,2,0,2,,0.7061242466293504,HOME_GOAL_FT,1,,1.0,
17567,2021-09-25 16:30:00,Bundesliga,2021/22,Borussia M.Gladbach,Borussia Dortmund,40,1,0,1,,0.6493319936693546,HOME_GOAL_FT,0,,0.0,
17569,2021-09-26 15:30:00,Bundesliga,2021/22,Freiburg,Augsburg,40,3,0,3,,0.6941870942083789,HOME_GOAL_FT,0,,0.0,
17570,2021-10-01 18:30:00,Bundesliga,2021/22,FC Cologne,Greuther Fuerth,42,0,1,1,,0.62549342586387,HOME_GOAL_FT,1,,1.0,
17573,2021-10-03 13:30:00,Bundesliga,2021/22,Mainz 05,Union Berlin,41,1,0,1,,0.6252747670287544,HOME_GOAL_FT,0,,0.0,
17577,2021-10-02 16:30:00,Bundesliga,2021/22,RasenBallsport Leipzig,Bochum,40,0,0,0,,0.6772587269393178,HOME_GOAL_FT,1,,1.0,
17578,2021-10-03 15:30:00,Bundesliga,2021/22,Bayern Munich,Eintracht Frankfurt,40,1,1,2,,0.6408161619325693,HOME_GOAL_FT,0,,0.0,
17580,2021-10-17 15:30:00,Bundesliga,2021/22,Augsburg,Arminia Bielefeld,40,1,0,1,,0.6472247632424495,HOME_GOAL_FT,0,,0.0,
17583,2021-10-16 16:30:00,Bundesliga,2021/22,Borussia M.Gladbach,VfB Stuttgart,40,0,1,1,,0.6939294012665882,HOME_GOAL_FT,1,,1.0,
17592,2021-10-22 18:30:00,Bundesliga,2021/22,Mainz 05,Augsburg,40,3,0,3,,0.7387039365206147,HOME_GOAL_FT,1,,1.0,
17596,2021-10-23 13:30:00,Bundesliga,2021/22,Bayern Munich,Hoffenheim,42,2,0,2,,0.6372408594111749,HOME_GOAL_FT,1,,1.0,
17599,2021-10-29 18:30:00,Bundesliga,2021/22,Hoffenheim,Hertha Berlin,40,2,0,2,,0.6532387366159035,HOME_GOAL_FT,0,,0.0,
17600,2021-10-30 13:30:00,Bundesliga,2021/22,Freiburg,Greuther Fuerth,40,1,0,1,,0.6365416250194776,HOME_GOAL_FT,1,,1.0,
17608,2021-11-07 16:30:00,Bundesliga,2021/22,FC Cologne,Union Berlin,40,1,1,2,,0.6589306699919862,HOME_GOAL_FT,1,,1.0,
17611,2021-11-06 14:30:00,Bundesliga,2021/22,VfB Stuttgart,Arminia Bielefeld,40,0,1,1,,0.633081677905113,HOME_GOAL_FT,0,,0.0,
17613,2021-11-06 17:30:00,Bundesliga,2021/22,RasenBallsport Leipzig,Borussia Dortmund,40,1,0,1,,0.6437986527003194,HOME_GOAL_FT,1,,1.0,
17614,2021-11-06 14:30:00,Bundesliga,2021/22,Bayern Munich,Freiburg,40,1,0,1,,0.6855419059506737,HOME_GOAL_FT,1,,1.0,
17618,2021-11-20 14:30:00,Bundesliga,2021/22,Hoffenheim,RasenBallsport Leipzig,40,1,0,1,,0.645058646559337,HOME_GOAL_FT,1,,1.0,
17620,2021-11-20 14:30:00,Bundesliga,2021/22,Borussia M.Gladbach,Greuther Fuerth,40,2,0,2,,0.6419821006427974,HOME_GOAL_FT,1,,1.0,
17629,2021-11-28 14:30:00,Bundesliga,2021/22,Eintracht Frankfurt,Union Berlin,40,1,0,1,,0.632105012485539,HOME_GOAL_FT,1,,1.0,
17632,2021-11-27 17:30:00,Bundesliga,2021/22,Bayern Munich,Arminia Bielefeld,40,0,0,0,,0.6993259538483132,HOME_GOAL_FT,1,,1.0,
17635,2021-12-04 14:30:00,Bundesliga,2021/22,Mainz 05,Wolfsburg,40,2,0,2,,0.6312246349429097,HOME_GOAL_FT,1,,1.0,
17645,2021-12-11 14:30:00,Bundesliga,2021/22,Hertha Berlin,Arminia Bielefeld,40,0,0,0,,0.66671270768145,HOME_GOAL_FT,1,,1.0,
17649,2021-12-11 14:30:00,Bundesliga,2021/22,RasenBallsport Leipzig,Borussia M.Gladbach,40,2,0,2,,0.7166577943652069,HOME_GOAL_FT,1,,1.0,
17650,2021-12-11 14:30:00,Bundesliga,2021/22,Bayern Munich,Mainz 05,48,0,1,1,,0.6306301714756702,HOME_GOAL_FT,1,,1.0,
17829,2021-08-08 13:00:00,Ligue_1,2021/22,Nice,Reims,40,0,0,0,,0.6343812827022967,HOME_GOAL_FT,0,,0.0,
17834,2021-08-14 19:00:00,Ligue_1,2021/22,Paris Saint Germain,Strasbourg,40,3,0,3,,0.6446131333289362,HOME_GOAL_FT,1,,1.0,
17835,2021-08-15 11:00:00,Ligue_1,2021/22,Angers,Lyon,40,1,0,1,,0.6417084892407147,HOME_GOAL_FT,1,,1.0,
17840,2021-08-15 15:00:00,Ligue_1,2021/22,Lens,Saint-Etienne,40,1,1,2,,0.6717234330098978,HOME_GOAL_FT,1,,1.0,
17845,2021-08-22 11:00:00,Ligue_1,2021/22,Lyon,Clermont Foot,40,2,0,2,,0.6761471548092314,HOME_GOAL_FT,1,,1.0,
17849,2021-08-22 13:00:00,Ligue_1,2021/22,Montpellier,Lorient,40,0,0,0,,0.7560183843466238,HOME_GOAL_FT,1,,1.0,
17851,2021-10-27 21:00:00,Ligue_1,2021/22,Nice,Marseille,40,1,0,1,,0.6828856628967636,HOME_GOAL_FT,0,,0.0,
17870,2021-09-12 13:00:00,Ligue_1,2021/22,Metz,Troyes,40,0,0,0,,0.6598165985171086,HOME_GOAL_FT,0,,0.0,
17873,2021-09-17 19:00:00,Ligue_1,2021/22,Strasbourg,Metz,40,3,0,3,,0.6430125690604248,HOME_GOAL_FT,0,,0.0,
